id,temperature,speed,temperature_ext,optimal_energy,product_diffusion_coeff,time,speed_setting,temperature_setting,quality,product_id,time_spent,is_set
0,66.88500308155959,1.364780945887508,21.012922272233425,201.45749624854196,0.09593735040499425,10.989438021431983,1.5266300303702693,116.0730908084536,-45.961943704172626,0,8.989438021431983,True
1,96.9221608037893,1.1357930446006974,20.723622124238847,263.7385495140969,0.09312325811488076,22.27444268683975,1.0623021417035328,139.74633785554204,-458.6617833744071,2,10.552286346755018,True
2,89.16247074458103,1.9405739725908857,20.220228137974708,237.582789531946,0.09943139325875737,29.49863039578987,2.282895191231233,73.68158526169462,-108.70988949846839,4,6.343745620707221,True
3,75.64538568851152,2.3670485815522273,19.6356172933626,289.7511911358555,0.06709945729923915,35.13592933971773,2.6516902323946057,37.52342695002537,15.591403411283952,6,5.121987487562766,True
4,68.69886970835564,1.859454847764972,19.7495426841578,252.64327644174463,0.06209277043663092,42.009983212205086,1.5382498159065503,50.790029893888,10.888847436255768,8,6.451586835776084,True
5,70.00382622482361,1.8172824292062042,19.985542677584213,261.47961666526936,0.058831778971839485,49.14641344476374,1.7945732299090915,73.00273627597323,53.7221563107697,10,6.598638201092022,True
6,76.24104186427911,2.490433526860476,20.44522167215902,290.558982739601,0.08562911029230341,54.60198298725048,2.9407006472639257,94.01417029655205,-85.60598062502332,12,4.905297342674189,True
7,94.30677115303503,2.5931565388498177,20.832424192264828,202.67952890907978,0.09470597629960625,59.639441944126254,2.677133913156379,154.27116399498874,72.44784785415285,14,4.635922441560453,True
8,96.2869679522421,2.7011528033677306,20.443722938772876,259.50638333464883,0.06482516804533513,64.47590450205347,2.7940300747583473,103.15694678737667,-9.245666927827692,16,4.450832155358633,True
9,102.73352232756787,2.73231590376528,20.437794536487893,284.36144740937095,0.09267930072888317,69.24017267191842,2.7599401991945474,125.65178984904283,-50.99198555502758,18,4.394055866898142,True
10,94.82960959474454,2.3726274537292324,20.60679062183545,286.7339746837398,0.0720684939321855,74.64871041200831,2.081200615235261,69.18583657905714,36.008493995038044,20,5.042547849015463,True
11,102.5880048235491,2.2129683666204887,20.84489162962624,284.10695153430464,0.06499247589292104,80.48146708156601,2.0991899679583708,125.22302487203233,62.6590665026602,22,5.411282999754107,True
12,127.32951456230302,2.0536796225810416,20.78660646922163,257.66267401682876,0.0660327604500273,86.76435418178113,1.9501330107714525,193.910898322927,-54.25448297167423,24,5.831005358440777,True
13,106.85799965528234,1.549660219628895,19.929623153545435,267.5318807566769,0.05071173726405832,95.0098089126993,1.2904763351745436,63.23713264797984,-407.80917484659216,26,7.758523863510916,True
14,127.89688291761978,2.42620893441749,20.748535714576676,209.4417320293398,0.06001091586280469,100.72866331570566,2.9541320610419532,183.31300831369902,-63.87813025348206,28,5.07355165384017,True
15,118.6059804835806,2.278388688020563,20.96204374429591,281.0525946715196,0.07078602494009796,106.39735171202521,2.1695282583572375,90.69190400785365,7.649088082039561,30,5.256522739102522,True
16,104.50931827091729,1.7856023516653101,20.867779760423222,236.45843819340092,0.07414247067454731,113.55563687241707,1.488975151065018,69.7563378211126,-281.5155382074535,32,6.719378486891472,True
17,96.13588451345035,2.2255263383846056,20.25725187595115,270.82403234739957,0.08069879473953187,119.56805228282344,2.4934333150203276,74.25116626720768,33.45896984859765,34,5.452380305688152,True
18,98.22646405135244,1.8331508584052532,19.867467703867945,227.38938866143178,0.05214957426030432,126.5512436876785,1.5962185929016097,103.42860298523861,-178.40193770666338,36,6.533859495026547,True
19,108.44343757221017,2.1940718256378253,19.994913847758962,204.21136282066797,0.06726063771314739,132.6140370846843,2.414785787604477,135.15130795047358,-83.99476531741273,38,5.517284556085883,True
20,132.02450014621806,1.9715482562248934,19.938166689124337,296.44909380501406,0.09008529911103126,139.14128812530504,1.831600911533039,193.46505772492048,-45.70950533791516,40,6.071477447288487,True
21,138.09697561766106,2.4901615088868447,19.966595410864365,251.2613498926788,0.08987692527882524,144.5293084377294,2.8525929809719166,155.95307749012406,-9.262899621993117,42,4.880804728508224,True
22,149.67110810860152,2.5872243301525795,19.57860324768985,297.43439567945313,0.09476549287709768,149.5769452813833,2.666442692729735,188.0266004048714,46.233270896871616,44,4.646056465661843,True
23,137.9415266806728,2.6217470408959445,19.45517354489219,231.84293100556332,0.0845740891409206,154.54313608211118,2.65079046954339,98.10212220583738,-34.923458721539426,46,4.579676191868657,True
24,151.64750825750872,1.8690164778689715,19.458535881280106,275.8046258966493,0.06587426176929553,161.39191970912694,1.3606105665168369,188.61373700857555,-307.7979700593981,48,6.467358575551515,True
25,129.93029679222138,2.438211483046115,19.477757090568183,236.0101536403324,0.09903719040928641,166.92095670536685,2.818646683663486,68.30174879378104,-115.11103827271573,50,4.993996234512565,True
26,111.33248602121687,2.1061985782624033,19.520879844356976,221.89733815291876,0.057172869729670346,173.01292024838963,1.873783061803655,58.323308467002526,-203.29653327342365,52,5.6818268477634035,True
27,102.7027345750149,2.262888469100033,19.633566076737914,282.70345090091223,0.06966136800114522,178.80727845858138,2.368849828144221,78.33932255883778,41.18307831536628,54,5.319569170677255,True
28,97.88854786371884,2.344018772370362,19.339965335754062,263.5515450539584,0.05849270517958087,184.37613258225255,2.4025935170004873,83.5505027885189,55.546374729470564,56,5.12694104944984,True
29,110.72582110922053,1.592665180596806,18.6076370537966,240.83777382167867,0.07411995481737195,192.4324911375827,1.165168024676204,140.1613999250859,-339.3475201507738,58,7.629740811570031,True
30,95.93944570996652,2.0762676875975368,18.304556712163073,247.84813748480124,0.08639594794581132,198.91637334546706,2.3384993084558667,60.76132385035096,-65.28202503737894,60,5.85600384890293,True
31,109.697840941362,1.8421281724314345,18.385219191066128,202.5684200850801,0.07696925753654768,205.89625547430697,1.7061155683094955,143.09138547880457,-233.11655489468578,62,6.498248664150623,True
32,115.40482657243722,1.6537038982320422,18.021207215169213,201.06556244810136,0.09734444683952395,213.6798152194089,1.5591980388655633,127.60698824170892,-397.4313086690549,64,7.240709353383494,True
33,102.13738167828818,1.3483743869652534,17.735123042539406,267.68113381047954,0.09410607098852347,223.1739939632575,1.22370774224015,78.80747891486563,-531.1898989246042,66,8.889475567500568,True
34,124.53960758878851,1.1284688330397992,17.220494585961205,266.9200358494741,0.0905849930343157,234.5357703900773,1.0587700103890727,156.16217793077865,-849.3610518629855,68,10.620142641969693,True
35,143.8868382346713,1.2288554593187544,16.677697148984016,225.8542843434689,0.08091216661296062,245.20974625847197,1.2587442245222316,171.06254333156505,-995.0146371931037,70,9.787819360814183,True
36,157.95374200962408,2.1182060107072815,16.67823918923868,260.5241417728107,0.05765380105928276,251.848020324072,2.5425578978519585,188.77648307473598,-254.365899154456,72,5.824508709864546,True
37,149.40371911668458,1.3991037269945155,17.205610926727108,206.9333502441469,0.0938120724051137,261.03105330671576,1.0455381287806123,132.32487870555377,-1019.2145453855976,74,8.710935370350569,True
38,112.35933837601762,1.4424175774726593,17.170033355510675,280.1698223712079,0.06021068472300677,270.0724688482623,1.4590381368317102,48.2976031452942,-636.0051299891486,76,8.3266722521779,True
39,107.47397367095101,1.4807140354604196,17.87205077975952,210.8942297644207,0.05700296061194841,278.8761528508763,1.49597709711232,98.75219386022017,-553.9804970790263,78,8.11040348827629,True
40,85.16091644353197,1.6586057739027515,17.85897229472097,223.18346837932577,0.08853120454807095,286.8170057877462,1.7368044487138934,41.36384335304483,-305.9138429474018,80,7.265503088045762,True
41,118.68692241887187,1.951462123520469,17.88432428079284,263.5301406398147,0.07965155506116214,293.6135580365133,2.1066270174150357,196.17240143896296,-40.32730466507839,82,6.193636223913927,True
42,118.04256858142213,2.008186797552169,17.887670938491954,275.1052475918608,0.09697612010919456,300.1079195238156,2.041912798510062,116.42080922132176,-69.18721045493663,84,5.9819252027609195,True
43,118.35008342132262,2.1826029043708193,18.266961367365017,236.0958914050883,0.08821738637945614,306.12380429664876,2.294480610645339,119.18050244615053,-83.01168222143933,86,5.517923128418943,True
44,119.55343892712156,1.5436524095966613,17.128493679475046,245.44834060953275,0.07043128371327098,314.41285973742816,1.2029764555428848,122.17365459936063,-464.2616619822529,88,7.830886894408707,True
45,125.43797209419247,2.2619166907249624,16.44774365433758,224.42208560194456,0.07577755074703227,320.47683411768276,2.6706659941800086,140.15361922606905,-107.76825055060746,90,5.416160148382744,True
46,118.89970741294725,2.12673119514755,16.330947595833404,277.07245308132036,0.08142900549660802,326.5509476838977,2.0355522931754733,100.70563645469339,-42.986781303675784,92,5.632010634616904,True
47,126.19318170143085,2.408836097010754,16.155698368287695,264.3704545101076,0.061415577443490084,332.03311225087134,2.6094270240807615,147.7848597928106,33.68138430157628,94,5.011959398458885,True
48,113.33698467360821,2.410098932874403,16.84047175687364,220.69102221294847,0.0505670510056335,337.4274017292284,2.4110618776651966,73.3006195847341,-32.126123371248326,96,4.979151229125023,True
49,95.09776630695134,1.987757643864059,17.031009135343428,299.9062166671247,0.07808470960913015,343.86693494025945,1.705335612281846,45.42246795037135,12.647745657173763,98,6.024612484599572,True
50,111.51516715590941,1.8007997574072347,16.899002800966432,295.45635164939154,0.07791004121430622,351.01882858063465,1.6966488513222773,150.02777847472743,-48.03892974070977,100,6.648814201547793,True
51,116.78711058655489,2.366931157792248,16.71092752467171,209.36789082324356,0.08972387228409473,356.71955193326914,2.729610990861305,131.2284762900789,-46.05021408888336,102,5.145414526160778,True
52,136.9272424268864,1.524818702918813,17.045793234290695,225.72968706833603,0.08025997550086642,365.1801399687092,1.055728943093327,181.7839076763104,-569.4166871393247,104,8.038100040084657,True
53,132.62637590469282,2.3570612211077258,16.529693624533984,287.8375924782099,0.09946039920867261,371.052234939591,2.8428903032805986,121.59762453854849,-14.070900929555933,106,5.216279300411713,True
54,113.63410964903355,2.345030066436439,16.58192544103596,213.87074666275382,0.09049316798853657,376.5926993674459,2.3361388226323183,56.10733269801543,-110.0919400551414,108,5.116207310116522,True
55,103.78260260011999,1.547934686616677,17.319145271059256,215.9756608799815,0.0625669812059854,384.90315908278,1.1023598408458988,81.66855834673322,-481.1736549054962,110,7.884025950448688,True
56,110.95368668418259,2.1609001617605426,17.406308740801087,289.6188854940903,0.09085243486661393,391.19978947099236,2.498154481244258,128.32332971323774,37.84596107432323,112,5.650608299137218,True
57,101.30173457568769,2.2227527689654503,17.51538662062064,209.3720003667937,0.06962822841524076,397.0673395057386,2.264658912651292,74.11126911316077,-76.4171128325753,114,5.404779927317804,True
58,126.2569130191571,2.034084926863176,18.33312565017367,246.69506767243837,0.09138825747532864,403.4030703156384,1.9119300003426474,193.08195046502885,-77.84374555114921,116,5.8858382199716175,True
59,111.72409544228302,2.504894817747216,18.261955828105734,279.4855760021295,0.07813545964244985,408.73934211071656,2.840994536105945,68.28618439002398,47.69814961529975,118,4.844650237495443,True
60,113.24855465276268,2.2901998949683144,18.325284624175765,296.3243013929059,0.08798642224356738,414.36510161271696,2.128602448068225,117.90576082036961,54.56486466904547,120,5.226541142444944,True
61,115.22136472646139,2.683803249316559,18.634018985341477,276.94239888120876,0.05519848854359899,419.3112105461845,2.998785224269769,121.70319916896226,24.990762507714766,122,4.509465825502559,True
62,98.01967996289537,2.0603139185155297,18.60833088922243,296.3897971970971,0.07962497608110143,425.51340902832374,1.6052293698056117,47.80395123346255,21.850713403189072,124,5.8295929268495,True
63,77.73834254318783,1.3500047265527284,19.047957346362104,240.37803935048038,0.07846854136395,435.03394220687534,1.0145125043537038,38.7486605973759,-437.7750359311713,126,9.035170248653742,True
64,83.04280806014168,1.2565311422601297,18.71484561068919,244.36915021780806,0.06727519525986461,445.3120516826919,1.2246924108146808,91.18458230762309,-395.1961847414555,128,9.537371328511313,True
65,78.27912552887689,2.2795204750036464,18.275754118743436,278.69469074507833,0.08772143408094846,451.5407057008725,2.8039352575221486,67.17202893187306,37.80465075820418,130,5.432812222965481,True
66,85.58446937811021,2.6058490508847507,18.683217452743836,275.97294072971823,0.07617742681648489,456.6162188929433,2.860884405359953,109.06145329507017,-51.43697422133892,132,4.636824436709503,True
67,68.1078335141637,1.6557511324502316,18.799711207932994,215.4897680176224,0.06518127870402737,464.435276906839,1.0639491536908592,25.116756199919045,-183.53747568925408,134,7.435305931379446,True
68,84.99176376007598,1.3909862717817145,19.32521523932832,266.25171831337445,0.08423667051010755,473.6515504275528,1.2805521800800634,115.40113232869093,-182.48818600689822,136,8.612318022570662,True
69,99.50840897950417,2.225710334715067,18.616874343365346,227.78168686595262,0.07593991611187265,479.89947239894167,2.6690139544778013,134.024166887852,22.56966974230715,138,5.529007615232672,True
70,82.24918101146153,2.343515431956104,18.370139827099134,203.77074569347167,0.08216188276109637,485.48065388191253,2.427766710840417,31.1971759574797,6.227536866248152,140,5.131886718776855,True
